date,market,commodity,unit,price,currency,admin1,admin2,latitude,longitude,category,pricetype,priceflag
#date,#loc+market+name,#item+name,#item+unit,#value,#currency+code,#adm1+name,#adm2+name,#geo+lat,#geo+lon,#item+type,#item+price+type,#item+price+flag
2022-07-15,Accra,Millet,93 KG,293.33,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,aggregate
2022-07-15,Accra,Rice (imported),50 KG,218.33,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,aggregate
2022-07-15,Accra,Rice (imported),KG,7.33,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Retail,aggregate
2022-07-15,Accra,Rice (local),50 KG,190,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,aggregate
2022-07-15,Accra,Rice (local),KG,6.33,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Retail,aggregate
2022-07-15,Accra,Sorghum,KG,8.21,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Retail,aggregate
2022-07-15,Accra,Eggs,30 pcs,619.98,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Accra,"Fish (mackerel, fresh)",20 KG,285.44,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Accra,Meat (chicken),10 KG,90,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Accra,Meat (chicken),KG,9.14,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,"meat, fish and eggs",Retail,aggregate
2022-07-15,Accra,"Meat (chicken, local)",10 KG,317.14,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Accra,Cowpeas,KG,7.76,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,pulses and nuts,Retail,aggregate
2022-07-15,Accra,Soybeans,109 KG,151.28,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,pulses and nuts,Wholesale,aggregate
2022-07-15,Accra,Soybeans,KG,12.37,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,pulses and nuts,Retail,aggregate
2022-07-15,Accra,Eggplants,KG,5.79,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2022-07-15,Accra,Onions,KG,1.78,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2022-07-15,Accra,Peppers (dried),KG,5.52,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2022-07-15,Accra,Peppers (fresh),20 KG,250.67,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Wholesale,aggregate
2022-07-15,Accra,Peppers (fresh),KG,3.06,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2022-07-15,Accra,Plantains (apem),Bunch,24.13,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Wholesale,aggregate
2022-07-15,Accra,Plantains (apem),KG,7.05,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2022-07-15,Accra,Tomatoes (local),52 KG,13.35,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Wholesale,aggregate
2022-07-15,Accra,Tomatoes (navrongo),KG,4.74,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2022-07-15,Tema,Gari,68 KG,569.9,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,aggregate
2022-07-15,Tema,Maize,KG,6.72,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Retail,aggregate
2022-07-15,Tema,Maize (yellow),100 KG,620,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,aggregate
2022-07-15,Tema,Maize (yellow),KG,7.97,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Retail,aggregate
2022-07-15,Tema,Sorghum,109 KG,795.7,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,aggregate
2022-07-15,Tema,Sorghum,KG,13.89,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Retail,aggregate
2022-07-15,Tema,Yam (puna),KG,19.56,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Retail,aggregate
2022-07-15,Tema,"Fish (mackerel, fresh)",KG,31.11,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,"meat, fish and eggs",Retail,aggregate
2022-07-15,Tema,Meat (chicken),KG,7.78,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,"meat, fish and eggs",Retail,aggregate
2022-07-15,Tema,"Meat (chicken, local)",10 KG,446.98,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Tema,Cowpeas,KG,23.33,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,pulses and nuts,Retail,aggregate
2022-07-15,Tema,Eggplants,27 KG,738.1,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,aggregate
2022-07-15,Tema,Onions,73 KG,441.37,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,aggregate
2022-07-15,Tema,Onions,KG,13.89,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Retail,aggregate
2022-07-15,Tema,Plantains (apem),Bunch,150.01,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,aggregate
2022-07-15,Tema,Plantains (apem),KG,37.78,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Retail,aggregate
2022-07-15,Tema,Tomatoes (local),KG,21.67,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Retail,aggregate
2022-07-15,Tema,Tomatoes (navrongo),52 KG,123.74,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,aggregate
2022-07-15,Tamale,Cassava,91 KG,208,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2022-07-15,Tamale,Cassava,KG,2.83,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2022-07-15,Tamale,Gari,KG,10,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2022-07-15,Tamale,Maize,100 KG,300.09,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2022-07-15,Tamale,Maize,KG,3.42,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2022-07-15,Tamale,Maize (yellow),100 KG,303.89,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2022-07-15,Tamale,Maize (yellow),KG,3.46,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2022-07-15,Tamale,Millet,93 KG,465,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2022-07-15,Tamale,Millet,KG,5.37,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2022-07-15,Tamale,Rice (imported),50 KG,446.43,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2022-07-15,Tamale,Rice (local),50 KG,178.57,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2022-07-15,Tamale,Rice (local),KG,3.84,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2022-07-15,Tamale,Sorghum,KG,5.32,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2022-07-15,Tamale,Yam,250 KG,443.72,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2022-07-15,Tamale,Yam,KG,3.23,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2022-07-15,Tamale,Eggs,30 pcs,413.67,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Tamale,"Fish (mackerel, fresh)",KG,11.2,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,"meat, fish and eggs",Retail,aggregate
2022-07-15,Tamale,Cowpeas,KG,3.62,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,pulses and nuts,Retail,aggregate
2022-07-15,Tamale,Cowpeas (white),109 KG,377.62,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,pulses and nuts,Wholesale,aggregate
2022-07-15,Tamale,Eggplants,KG,2.81,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Retail,aggregate
2022-07-15,Tamale,Onions,KG,6.01,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Retail,aggregate
2022-07-15,Yendi,Maize,100 KG,246,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Wholesale,aggregate
2022-07-15,Yendi,Maize,KG,2.83,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Retail,aggregate
2022-07-15,Yendi,Millet,93 KG,516.89,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Wholesale,aggregate
2022-07-15,Yendi,Rice (local),KG,4.44,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Retail,aggregate
2022-07-15,Yendi,Sorghum,109 KG,366.33,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Wholesale,aggregate
2022-07-15,Yendi,Sorghum,KG,3.73,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Retail,aggregate
2022-07-15,Yendi,Yam (puna),KG,4.27,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Retail,aggregate
2022-07-15,Bolga,Cassava,KG,3.76,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Retail,aggregate
2022-07-15,Bolga,Maize,100 KG,339.08,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,aggregate
2022-07-15,Bolga,Maize,KG,3.71,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Retail,aggregate
2022-07-15,Bolga,Rice (local),50 KG,238.03,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,aggregate
2022-07-15,Bolga,Eggs,30 pcs,563.38,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Bolga,"Fish (mackerel, fresh)",KG,7.82,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,"meat, fish and eggs",Retail,aggregate
2022-07-15,Bolga,Meat (chicken),KG,1.91,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,"meat, fish and eggs",Retail,aggregate
2022-07-15,Bolga,Cowpeas (white),109 KG,375,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,pulses and nuts,Wholesale,aggregate
2022-07-15,Bolga,Soybeans,109 KG,101.73,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,pulses and nuts,Wholesale,aggregate
2022-07-15,Bolga,Onions,KG,4.35,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,vegetables and fruits,Retail,aggregate
2022-07-15,Bolga,Plantains (apem),Bunch,73.61,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,vegetables and fruits,Wholesale,aggregate
2022-07-15,Bolga,Plantains (apem),KG,8.05,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,vegetables and fruits,Retail,aggregate
2022-07-15,Bolga,Plantains (apentu),Bunch,59.17,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,vegetables and fruits,Wholesale,aggregate
2022-07-15,Bolga,Plantains (apentu),KG,6.32,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,vegetables and fruits,Retail,aggregate
2022-07-15,Bolga,Tomatoes (navrongo),KG,3.14,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,vegetables and fruits,Retail,aggregate
2022-07-15,Wa,Maize,KG,3.76,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Retail,aggregate
2022-07-15,Wa,Millet,93 KG,510.84,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,aggregate
2022-07-15,Wa,Millet,KG,5,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Retail,aggregate
2022-07-15,Wa,Rice (imported),50 KG,523.33,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,aggregate
2022-07-15,Wa,Rice (local),50 KG,173.08,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Wholesale,aggregate
2022-07-15,Wa,Sorghum,KG,3.78,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Retail,aggregate
2022-07-15,Wa,Yam (puna),KG,5.32,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,cereals and tubers,Retail,aggregate
2022-07-15,Wa,"Fish (mackerel, fresh)",KG,13.93,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,"meat, fish and eggs",Retail,aggregate
2022-07-15,Wa,Meat (chicken),KG,5.54,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,"meat, fish and eggs",Retail,aggregate
2022-07-15,Wa,Cowpeas,KG,3.19,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,pulses and nuts,Retail,aggregate
2022-07-15,Wa,Eggplants,KG,2.5,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,vegetables and fruits,Retail,aggregate
2022-07-15,Wa,Onions,KG,4.06,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,vegetables and fruits,Retail,aggregate
2022-07-15,Wa,Plantains (apentu),KG,5.54,GHS,UPPER WEST,WA MUNICIPAL,10.05,-2.48,vegetables and fruits,Retail,aggregate
2022-07-15,Ho,Cassava,KG,1.23,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Ho,Maize,KG,4.44,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Ho,Maize (yellow),KG,4.75,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Ho,Millet,KG,7.33,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Ho,Rice (imported),KG,6.42,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Ho,Yam,KG,5.19,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Ho,"Fish (mackerel, fresh)",KG,7.62,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,"meat, fish and eggs",Retail,aggregate
2022-07-15,Ho,Cowpeas,KG,4.82,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,pulses and nuts,Retail,aggregate
2022-07-15,Ho,Eggplants,KG,2.87,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Ho,Onions,KG,3.97,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Ho,Peppers (dried),KG,3.98,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Ho,Peppers (fresh),KG,1.67,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Ho,Plantains (apentu),KG,8.97,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Ho,Tomatoes (local),KG,6.1,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Ho,Tomatoes (navrongo),KG,3.97,GHS,VOLTA,HO MUNICIPAL,6.6,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Hohoe,Cassava,91 KG,148,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Wholesale,aggregate
2022-07-15,Hohoe,Cassava,KG,3.48,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Hohoe,Gari,68 KG,287.28,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Wholesale,aggregate
2022-07-15,Hohoe,Gari,KG,2.89,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Hohoe,Maize (yellow),KG,4.46,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Hohoe,Millet,KG,7.9,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Hohoe,Rice (imported),50 KG,204.44,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Wholesale,aggregate
2022-07-15,Hohoe,Rice (imported),KG,9.75,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Hohoe,Rice (local),50 KG,259.28,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Wholesale,aggregate
2022-07-15,Hohoe,Rice (local),KG,10.46,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Hohoe,Sorghum,109 KG,723.01,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Wholesale,aggregate
2022-07-15,Hohoe,Sorghum,KG,11.77,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Hohoe,Yam,250 KG,1338.44,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Wholesale,aggregate
2022-07-15,Hohoe,Yam,KG,5.13,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,cereals and tubers,Retail,aggregate
2022-07-15,Hohoe,Eggs,30 pcs,820.63,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Hohoe,"Fish (mackerel, fresh)",KG,11.63,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,"meat, fish and eggs",Retail,aggregate
2022-07-15,Hohoe,Meat (chicken),KG,1.94,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,"meat, fish and eggs",Retail,aggregate
2022-07-15,Hohoe,Cowpeas (white),109 KG,263.65,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,pulses and nuts,Wholesale,aggregate
2022-07-15,Hohoe,Soybeans,109 KG,67.39,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,pulses and nuts,Wholesale,aggregate
2022-07-15,Hohoe,Soybeans,KG,6.37,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,pulses and nuts,Retail,aggregate
2022-07-15,Hohoe,Eggplants,27 KG,741.36,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Wholesale,aggregate
2022-07-15,Hohoe,Eggplants,KG,10.21,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Hohoe,Onions,73 KG,684.52,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Wholesale,aggregate
2022-07-15,Hohoe,Onions,KG,8.9,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Hohoe,Peppers (dried),KG,14.73,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Hohoe,Peppers (fresh),20 KG,160.93,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Wholesale,aggregate
2022-07-15,Hohoe,Peppers (fresh),KG,2.81,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Hohoe,Plantains (apem),Bunch,15.83,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Wholesale,aggregate
2022-07-15,Hohoe,Plantains (apentu),KG,4.73,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Hohoe,Tomatoes (local),52 KG,18.4,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Wholesale,aggregate
2022-07-15,Hohoe,Tomatoes (local),KG,13.33,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Hohoe,Tomatoes (navrongo),52 KG,66.22,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Wholesale,aggregate
2022-07-15,Hohoe,Tomatoes (navrongo),KG,10.13,GHS,VOLTA,HOHOE MUNICIPAL,7.15,0.47,vegetables and fruits,Retail,aggregate
2022-07-15,Sekondi/Takoradi,Cassava,91 KG,127.47,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Cassava,KG,1.63,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Retail,aggregate
2022-07-15,Sekondi/Takoradi,Gari,68 KG,629.07,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Gari,KG,7.5,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Retail,aggregate
2022-07-15,Sekondi/Takoradi,Maize,100 KG,479,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Maize,KG,7.67,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Retail,aggregate
2022-07-15,Sekondi/Takoradi,Maize (yellow),100 KG,600.73,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Millet,93 KG,773.07,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Millet,KG,10,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Retail,aggregate
2022-07-15,Sekondi/Takoradi,Rice (imported),50 KG,366.4,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Rice (imported),KG,8.28,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Retail,aggregate
2022-07-15,Sekondi/Takoradi,Yam,250 KG,2337.4,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Yam,KG,7.06,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Retail,aggregate
2022-07-15,Sekondi/Takoradi,Yam (puna),250 KG,3160.25,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,cereals and tubers,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Eggs,30 pcs,699.95,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,"Fish (mackerel, fresh)",20 KG,374.99,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,"Fish (mackerel, fresh)",KG,10.12,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,"meat, fish and eggs",Retail,aggregate
2022-07-15,Sekondi/Takoradi,Meat (chicken),10 KG,493.91,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Meat (chicken),KG,10.9,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,"meat, fish and eggs",Retail,aggregate
2022-07-15,Sekondi/Takoradi,"Meat (chicken, local)",10 KG,540.39,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,"meat, fish and eggs",Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Soybeans,109 KG,145.83,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,pulses and nuts,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Eggplants,27 KG,530.25,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,vegetables and fruits,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Eggplants,KG,11.24,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,vegetables and fruits,Retail,aggregate
2022-07-15,Sekondi/Takoradi,Onions,73 KG,571.03,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,vegetables and fruits,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Onions,KG,4.56,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,vegetables and fruits,Retail,aggregate
2022-07-15,Sekondi/Takoradi,Peppers (dried),KG,7.95,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,vegetables and fruits,Retail,aggregate
2022-07-15,Sekondi/Takoradi,Plantains (apem),Bunch,96.41,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,vegetables and fruits,Wholesale,aggregate
2022-07-15,Sekondi/Takoradi,Plantains (apem),KG,8.32,GHS,WESTERN,SEKONDI TAKORADI,4.93,-1.7,vegetables and fruits,Retail,aggregate
